,Patient,Frame,Cluster,Pose
855,Patient_1,1379,0,Standing
856,Patient_1,1380,0,Standing
857,Patient_1,1382,0,Standing
858,Patient_1,1383,0,Standing
859,Patient_1,1384,0,Standing
860,Patient_1,1385,0,Standing
861,Patient_1,1386,0,Standing
862,Patient_1,1387,0,Standing
863,Patient_1,1388,0,Standing
864,Patient_1,1389,0,Standing
865,Patient_1,1390,0,Standing
866,Patient_1,1391,0,Standing
867,Patient_1,1393,0,Standing
868,Patient_1,1394,0,Standing
869,Patient_1,1395,0,Standing
870,Patient_1,1396,0,Standing
871,Patient_1,1397,0,Standing
872,Patient_1,1398,0,Standing
873,Patient_1,1399,0,Standing
874,Patient_1,1400,0,Standing
875,Patient_1,1401,0,Standing
876,Patient_1,1402,0,Standing
877,Patient_1,1404,0,Standing
878,Patient_1,1405,0,Standing
879,Patient_1,1406,0,Standing
880,Patient_1,1407,0,Standing
881,Patient_1,1408,0,Standing
882,Patient_1,1409,0,Standing
883,Patient_1,1410,0,Standing
884,Patient_1,1411,0,Standing
885,Patient_1,1412,0,Standing
886,Patient_1,1413,0,Standing
887,Patient_1,1415,0,Standing
888,Patient_1,1416,0,Standing
889,Patient_1,1417,0,Standing
890,Patient_1,1418,0,Standing
891,Patient_1,1419,0,Standing
892,Patient_1,1420,0,Standing
893,Patient_1,1421,0,Standing
894,Patient_1,1422,0,Standing
895,Patient_1,1423,0,Standing
896,Patient_1,1424,0,Standing
897,Patient_1,1495,0,Standing
898,Patient_1,1496,0,Standing
899,Patient_1,1497,0,Standing
900,Patient_1,1498,0,Standing
901,Patient_1,1499,0,Standing
902,Patient_1,1500,0,Standing
903,Patient_1,1501,0,Standing
904,Patient_1,1502,0,Standing
905,Patient_1,1504,0,Standing
906,Patient_1,1505,0,Standing
907,Patient_1,1506,0,Standing
908,Patient_1,1507,0,Standing
909,Patient_1,1508,0,Standing
910,Patient_1,1509,0,Standing
911,Patient_1,1510,0,Standing
912,Patient_1,1511,0,Standing
913,Patient_1,1512,0,Standing
914,Patient_1,1513,0,Standing
915,Patient_1,1515,0,Standing
916,Patient_1,1516,0,Standing
917,Patient_1,1517,0,Standing
918,Patient_1,1518,0,Standing
919,Patient_1,1519,0,Standing
920,Patient_1,1520,0,Standing
921,Patient_1,1521,0,Standing
922,Patient_1,1522,0,Standing
923,Patient_1,1523,0,Standing
924,Patient_1,1524,0,Standing
925,Patient_1,1526,0,Standing
926,Patient_1,1527,0,Standing
927,Patient_1,1528,0,Standing
928,Patient_1,1529,0,Standing
929,Patient_1,1530,0,Standing
930,Patient_1,1531,0,Standing
931,Patient_1,1532,0,Standing
932,Patient_1,1533,0,Standing
933,Patient_1,1534,0,Standing
934,Patient_1,1535,0,Standing
935,Patient_1,1537,0,Standing
936,Patient_1,1538,0,Standing
937,Patient_1,1539,0,Standing
938,Patient_1,1540,0,Standing
939,Patient_1,1541,0,Standing
940,Patient_1,1542,0,Standing
941,Patient_1,1543,0,Standing
942,Patient_1,1544,0,Standing
943,Patient_1,1545,0,Standing
944,Patient_1,1546,0,Standing
945,Patient_1,1548,0,Standing
946,Patient_1,1549,0,Standing
947,Patient_1,1550,0,Standing
948,Patient_1,1551,0,Standing
949,Patient_1,1552,0,Standing
950,Patient_1,1553,0,Standing
951,Patient_1,1554,0,Standing
952,Patient_1,1555,0,Standing
953,Patient_1,1556,0,Standing
954,Patient_1,1557,0,Standing
955,Patient_1,1560,0,Standing
956,Patient_1,1561,0,Standing
957,Patient_1,1562,0,Standing
958,Patient_1,1563,0,Standing
959,Patient_1,1564,0,Standing
960,Patient_1,1565,0,Standing
961,Patient_1,1566,0,Standing
962,Patient_1,1567,0,Standing
963,Patient_1,1568,0,Standing
964,Patient_1,1569,0,Standing
965,Patient_1,1571,0,Standing
966,Patient_1,1572,0,Standing
967,Patient_1,1573,0,Standing
968,Patient_1,1574,0,Standing
969,Patient_1,1575,0,Standing
970,Patient_1,1576,0,Standing
971,Patient_1,1577,0,Standing
972,Patient_1,1578,0,Standing
973,Patient_1,1579,0,Standing
974,Patient_1,1580,0,Standing
975,Patient_1,1582,0,Standing
976,Patient_1,1583,0,Standing
977,Patient_1,1584,0,Standing
978,Patient_1,1585,0,Standing
979,Patient_1,1586,0,Standing
980,Patient_1,1587,0,Standing
981,Patient_1,1588,0,Standing
982,Patient_1,1589,0,Standing
983,Patient_1,1590,0,Standing
984,Patient_1,1591,0,Standing
985,Patient_1,1593,0,Standing
986,Patient_1,1594,0,Standing
987,Patient_1,1595,0,Standing
988,Patient_1,1596,0,Standing
989,Patient_1,1597,0,Standing
990,Patient_1,1598,0,Standing
991,Patient_1,1599,0,Standing
992,Patient_1,1600,0,Standing
993,Patient_1,1601,0,Standing
994,Patient_1,1602,0,Standing
995,Patient_1,1604,0,Standing
996,Patient_1,1605,0,Standing
997,Patient_1,1606,0,Standing
998,Patient_1,1607,0,Standing
999,Patient_1,1608,0,Standing
1000,Patient_1,1609,0,Standing
1001,Patient_1,1610,0,Standing
1002,Patient_1,1611,0,Standing
1003,Patient_1,1612,0,Standing
1004,Patient_1,1613,0,Standing
1005,Patient_1,1615,0,Standing
1006,Patient_1,1621,0,Standing
1007,Patient_1,1622,0,Standing
1008,Patient_1,1623,0,Standing
1009,Patient_1,1624,0,Standing
1010,Patient_1,1626,0,Standing
1011,Patient_1,1627,0,Standing
1012,Patient_1,1628,0,Standing
1013,Patient_1,1629,0,Standing
1014,Patient_1,1630,0,Standing
1015,Patient_1,1631,0,Standing
1016,Patient_1,1632,0,Standing
1017,Patient_1,1633,0,Standing
1018,Patient_1,1634,0,Standing
1019,Patient_1,1635,0,Standing
1020,Patient_1,1637,0,Standing
1021,Patient_1,1638,0,Standing
1022,Patient_1,1639,0,Standing
1023,Patient_1,1640,0,Standing
1024,Patient_1,1641,0,Standing
1025,Patient_1,1642,0,Standing
1026,Patient_1,1643,0,Standing
1027,Patient_1,1644,0,Standing
1028,Patient_1,1645,0,Standing
1029,Patient_1,1646,0,Standing
1030,Patient_1,1648,0,Standing
1031,Patient_1,1649,0,Standing
1032,Patient_1,1650,0,Standing
1033,Patient_1,1651,0,Standing
1034,Patient_1,1652,0,Standing
1035,Patient_1,1653,0,Standing
1036,Patient_1,1654,0,Standing
1037,Patient_1,1655,0,Standing
1038,Patient_1,1656,0,Standing
1039,Patient_1,1657,0,Standing
1040,Patient_1,1659,0,Standing
1041,Patient_1,1660,0,Standing
1042,Patient_1,1661,0,Standing
1043,Patient_1,1662,0,Standing
1044,Patient_1,1663,0,Standing
1045,Patient_1,1664,0,Standing
1046,Patient_1,1665,0,Standing
1047,Patient_1,1666,0,Standing
1048,Patient_1,1667,0,Standing
1049,Patient_1,1668,0,Standing
1050,Patient_1,1671,0,Standing
1051,Patient_1,1672,0,Standing
1052,Patient_1,1673,0,Standing
1053,Patient_1,1674,0,Standing
1054,Patient_1,1675,0,Standing
1055,Patient_1,1676,0,Standing
1056,Patient_1,1677,0,Standing
1057,Patient_1,1678,0,Standing
1058,Patient_1,1679,0,Standing
1059,Patient_1,1680,0,Standing
1060,Patient_1,1682,0,Standing
1061,Patient_1,1683,0,Standing
1062,Patient_1,1684,0,Standing
1063,Patient_1,1685,0,Standing
1064,Patient_1,1686,0,Standing
1065,Patient_1,1687,0,Standing
1066,Patient_1,1688,0,Standing
1067,Patient_1,1689,0,Standing
1068,Patient_1,1690,0,Standing
1069,Patient_1,1691,0,Standing
1070,Patient_1,1693,0,Standing
1071,Patient_1,1694,0,Standing
1072,Patient_1,1695,0,Standing
1073,Patient_1,1696,0,Standing
1074,Patient_1,1697,0,Standing
1075,Patient_1,1698,0,Standing
1076,Patient_1,1699,0,Standing
1077,Patient_1,1700,0,Standing
1078,Patient_1,1701,0,Standing
1079,Patient_1,1702,0,Standing
1080,Patient_1,1704,0,Standing
1081,Patient_1,1705,0,Standing
1082,Patient_1,1706,0,Standing
1083,Patient_1,1707,0,Standing
1084,Patient_1,1708,0,Standing
1085,Patient_1,1709,0,Standing
1086,Patient_1,1710,0,Standing
1087,Patient_1,1711,0,Standing
1088,Patient_1,1712,0,Standing
1089,Patient_1,1713,0,Standing
1090,Patient_1,1715,0,Standing
1091,Patient_1,1716,0,Standing
1092,Patient_1,1717,0,Standing
1093,Patient_1,1718,0,Standing
1094,Patient_1,1719,0,Standing
1095,Patient_1,1720,0,Standing
1096,Patient_1,1721,0,Standing
1097,Patient_1,1722,0,Standing
1098,Patient_1,1723,0,Standing
1099,Patient_1,1724,0,Standing
1100,Patient_1,1726,0,Standing
1101,Patient_1,1727,0,Standing
1102,Patient_1,1728,0,Standing
1103,Patient_1,1729,0,Standing
1104,Patient_1,1730,0,Standing
1105,Patient_1,1731,0,Standing
1106,Patient_1,1732,0,Standing
1107,Patient_1,1733,0,Standing
1108,Patient_1,1734,0,Standing
1109,Patient_1,1735,0,Standing
1110,Patient_1,1737,0,Standing
1111,Patient_1,1738,0,Standing
1112,Patient_1,1739,0,Standing
1113,Patient_1,1740,0,Standing
1114,Patient_1,1741,0,Standing
1115,Patient_1,1742,0,Standing
1116,Patient_1,1743,0,Standing
1117,Patient_1,1744,0,Standing
1118,Patient_1,1745,0,Standing
1119,Patient_1,1746,0,Standing
1120,Patient_1,1748,0,Standing
1121,Patient_1,1749,0,Standing
1122,Patient_1,1750,0,Standing
1123,Patient_1,1751,0,Standing
1124,Patient_1,1752,0,Standing
1125,Patient_1,1753,0,Standing
1126,Patient_1,1754,0,Standing
1127,Patient_1,1755,0,Standing
1128,Patient_1,1756,0,Standing
1129,Patient_1,1757,0,Standing
1130,Patient_1,1758,0,Standing
1131,Patient_1,1759,1,Sitting
1132,Patient_1,1760,0,Standing
1133,Patient_1,1761,0,Standing
1134,Patient_1,1762,0,Standing
1135,Patient_1,1763,0,Standing
1136,Patient_1,1764,0,Standing
1137,Patient_1,1765,0,Standing
1138,Patient_1,1766,0,Standing
1139,Patient_1,1767,0,Standing
1140,Patient_1,1768,0,Standing
1141,Patient_1,1769,0,Standing
1142,Patient_1,1770,1,Sitting
1143,Patient_1,1771,0,Standing
1144,Patient_1,1772,0,Standing
1145,Patient_1,1773,0,Standing
1146,Patient_1,1774,0,Standing
1147,Patient_1,1775,0,Standing
1148,Patient_1,1776,0,Standing
1149,Patient_1,1777,0,Standing
1150,Patient_1,1778,0,Standing
1151,Patient_1,1779,0,Standing
1152,Patient_1,1781,0,Standing
1153,Patient_1,1782,1,Sitting
1154,Patient_1,1783,0,Standing
1155,Patient_1,1784,0,Standing
1156,Patient_1,1785,0,Standing
1157,Patient_1,1786,0,Standing
1158,Patient_1,1787,0,Standing
1159,Patient_1,1788,0,Standing
1160,Patient_1,1789,0,Standing
1161,Patient_1,1790,0,Standing
1162,Patient_1,1791,0,Standing
1163,Patient_1,1792,0,Standing
1164,Patient_1,1793,1,Sitting
1165,Patient_1,1794,0,Standing
1166,Patient_1,1795,0,Standing
1167,Patient_1,1796,0,Standing
1168,Patient_1,1797,0,Standing
1169,Patient_1,1798,0,Standing
1170,Patient_1,1799,0,Standing
1171,Patient_1,1800,0,Standing
1172,Patient_1,1801,0,Standing
1173,Patient_1,1802,0,Standing
1174,Patient_1,1803,0,Standing
1175,Patient_1,1804,1,Sitting
1176,Patient_1,1805,0,Standing
1177,Patient_1,1806,0,Standing
1178,Patient_1,1807,0,Standing
1179,Patient_1,1808,0,Standing
1180,Patient_1,1809,0,Standing
1181,Patient_1,1810,0,Standing
1182,Patient_1,1811,0,Standing
1183,Patient_1,1812,0,Standing
1184,Patient_1,1813,0,Standing
1185,Patient_1,1814,0,Standing
1186,Patient_1,1815,1,Sitting
1187,Patient_1,1816,0,Standing
1188,Patient_1,1817,0,Standing
1189,Patient_1,1818,0,Standing
1190,Patient_1,1819,0,Standing
1191,Patient_1,1825,0,Standing
1192,Patient_1,1836,0,Standing
1193,Patient_1,1847,0,Standing
1194,Patient_1,1858,0,Standing
1195,Patient_1,1869,0,Standing
1196,Patient_1,1880,0,Standing
1197,Patient_1,1892,0,Standing
1198,Patient_1,1903,0,Standing
1199,Patient_1,1914,0,Standing
1200,Patient_1,1925,0,Standing
1201,Patient_1,1936,0,Standing
1202,Patient_1,1947,0,Standing
1203,Patient_1,1958,0,Standing
1204,Patient_1,1969,0,Standing
1205,Patient_1,1980,0,Standing
1206,Patient_1,1986,0,Standing
1207,Patient_1,1988,0,Standing
1208,Patient_1,1989,0,Standing
1209,Patient_1,1990,0,Standing
1210,Patient_1,1991,0,Standing
1211,Patient_1,1992,0,Standing
1212,Patient_1,1993,0,Standing
1213,Patient_1,1994,0,Standing
1214,Patient_1,1995,0,Standing
1215,Patient_1,1996,0,Standing
1216,Patient_1,1997,0,Standing
1217,Patient_1,1999,0,Standing
1218,Patient_1,2000,0,Standing
1219,Patient_1,2001,0,Standing
1220,Patient_1,2002,0,Standing
1221,Patient_1,2003,0,Standing
1222,Patient_1,2004,0,Standing
1223,Patient_1,2005,0,Standing
1224,Patient_1,2006,0,Standing
1225,Patient_1,2007,0,Standing
1226,Patient_1,2008,0,Standing
1227,Patient_1,2011,0,Standing
1228,Patient_1,2012,0,Standing
1229,Patient_1,2013,0,Standing
1230,Patient_1,2014,0,Standing
1231,Patient_1,2015,0,Standing
1232,Patient_1,2016,0,Standing
1233,Patient_1,2017,0,Standing
1234,Patient_1,2018,0,Standing
1235,Patient_1,2019,0,Standing
1236,Patient_1,2020,0,Standing
1237,Patient_1,2022,0,Standing
1238,Patient_1,2023,0,Standing
1239,Patient_1,2024,0,Standing
1240,Patient_1,2025,0,Standing
1241,Patient_1,2026,0,Standing
1242,Patient_1,2027,0,Standing
1243,Patient_1,2028,0,Standing
1244,Patient_1,2029,0,Standing
1245,Patient_1,2030,0,Standing
1246,Patient_1,2031,0,Standing
1247,Patient_1,2033,0,Standing
1248,Patient_1,2034,0,Standing
1249,Patient_1,2035,0,Standing
1250,Patient_1,2036,0,Standing
1251,Patient_1,2037,0,Standing
1252,Patient_1,2038,0,Standing
1253,Patient_1,2039,0,Standing
1254,Patient_1,2040,0,Standing
1255,Patient_1,2041,0,Standing
1256,Patient_1,2042,0,Standing
1257,Patient_1,2044,0,Standing
1258,Patient_1,2045,0,Standing
1259,Patient_1,2046,0,Standing
1260,Patient_1,2047,0,Standing
1261,Patient_1,2048,0,Standing
1262,Patient_1,2049,0,Standing
1263,Patient_1,2050,0,Standing
1264,Patient_1,2051,0,Standing
1265,Patient_1,2052,0,Standing
1266,Patient_1,2053,0,Standing
1267,Patient_1,2055,0,Standing
1268,Patient_1,2056,0,Standing
1269,Patient_1,2057,0,Standing
1270,Patient_1,2058,0,Standing
1271,Patient_1,2059,0,Standing
1272,Patient_1,2060,0,Standing
1273,Patient_1,2061,0,Standing
1274,Patient_1,2062,0,Standing
1275,Patient_1,2063,0,Standing
1276,Patient_1,2064,0,Standing
1277,Patient_1,2066,0,Standing
1278,Patient_1,2067,0,Standing
1279,Patient_1,2068,0,Standing
1280,Patient_1,2069,0,Standing
1281,Patient_1,2070,0,Standing
1282,Patient_1,2071,0,Standing
1283,Patient_1,2072,0,Standing
1284,Patient_1,2073,0,Standing
1285,Patient_1,2074,0,Standing
1286,Patient_1,2075,0,Standing
1287,Patient_1,2077,0,Standing
1288,Patient_1,2078,0,Standing
1289,Patient_1,2079,0,Standing
1290,Patient_1,2080,0,Standing
1291,Patient_1,2081,0,Standing
1292,Patient_1,2082,0,Standing
1293,Patient_1,2083,0,Standing
1294,Patient_1,2084,0,Standing
1295,Patient_1,2085,0,Standing
1296,Patient_1,2086,0,Standing
1297,Patient_1,2088,0,Standing
1298,Patient_1,2089,0,Standing
1299,Patient_1,2090,0,Standing
1300,Patient_1,2091,0,Standing
1301,Patient_1,2092,0,Standing
1302,Patient_1,2093,0,Standing
1303,Patient_1,2094,0,Standing
1304,Patient_1,2095,0,Standing
1305,Patient_1,2096,0,Standing
1306,Patient_1,2097,0,Standing
1307,Patient_1,2099,0,Standing
1308,Patient_1,2100,0,Standing
1309,Patient_1,2101,0,Standing
1310,Patient_1,2102,0,Standing
1311,Patient_1,2103,0,Standing
1312,Patient_1,2104,0,Standing
1313,Patient_1,2105,0,Standing
1314,Patient_1,2106,0,Standing
1315,Patient_1,2107,0,Standing
1316,Patient_1,2108,0,Standing
1317,Patient_1,2110,0,Standing
1318,Patient_1,2111,0,Standing
1319,Patient_1,2112,0,Standing
1320,Patient_1,2113,0,Standing
1321,Patient_1,2114,0,Standing
1322,Patient_1,2115,0,Standing
1323,Patient_1,2116,0,Standing
1324,Patient_1,2117,0,Standing
1325,Patient_1,2118,0,Standing
1326,Patient_1,2119,0,Standing
1327,Patient_1,2122,0,Standing
1328,Patient_1,2123,0,Standing
1329,Patient_1,2124,0,Standing
1330,Patient_1,2125,0,Standing
1331,Patient_1,2126,0,Standing
1332,Patient_1,2127,0,Standing
1333,Patient_1,2128,0,Standing
1334,Patient_1,2129,0,Standing
1335,Patient_1,2130,0,Standing
1336,Patient_1,2131,0,Standing
1337,Patient_1,2133,0,Standing
1338,Patient_1,2134,0,Standing
1339,Patient_1,2135,0,Standing
1340,Patient_1,2136,0,Standing
1341,Patient_1,2137,0,Standing
1342,Patient_1,2138,0,Standing
1343,Patient_1,2139,0,Standing
1344,Patient_1,2140,0,Standing
1345,Patient_1,2141,0,Standing
1346,Patient_1,2142,0,Standing
1347,Patient_1,2144,0,Standing
1348,Patient_1,2145,0,Standing
1349,Patient_1,2146,0,Standing
1350,Patient_1,2147,0,Standing
1351,Patient_1,2148,0,Standing
1352,Patient_1,2149,0,Standing
1353,Patient_1,2150,0,Standing
1354,Patient_1,2151,0,Standing
1355,Patient_1,2152,0,Standing
1356,Patient_1,2153,0,Standing
1357,Patient_1,2155,0,Standing
1358,Patient_1,2156,0,Standing
1359,Patient_1,2157,0,Standing
1360,Patient_1,2158,0,Standing
1361,Patient_1,2159,0,Standing
1362,Patient_1,2160,0,Standing
1363,Patient_1,2161,0,Standing
1364,Patient_1,2162,0,Standing
1365,Patient_1,2163,0,Standing
1366,Patient_1,2164,0,Standing
1367,Patient_1,2166,0,Standing
1368,Patient_1,2167,0,Standing
1369,Patient_1,2168,0,Standing
1370,Patient_1,2169,0,Standing
1371,Patient_1,2170,0,Standing
1372,Patient_1,2171,0,Standing
1373,Patient_1,2172,0,Standing
1374,Patient_1,2173,0,Standing
1375,Patient_1,2174,0,Standing
1376,Patient_1,2175,0,Standing
1377,Patient_1,2177,0,Standing
1378,Patient_1,2178,0,Standing
1379,Patient_1,2179,0,Standing
1380,Patient_1,2180,0,Standing
1381,Patient_1,2181,0,Standing
1382,Patient_1,2182,0,Standing
1383,Patient_1,2183,0,Standing
1384,Patient_1,2184,0,Standing
1385,Patient_1,2185,0,Standing
1386,Patient_1,2186,0,Standing
1387,Patient_1,2188,0,Standing
1388,Patient_1,2189,0,Standing
1389,Patient_1,2190,0,Standing
1390,Patient_1,2191,0,Standing
1391,Patient_1,2192,0,Standing
1392,Patient_1,2193,0,Standing
1393,Patient_1,2194,0,Standing
1394,Patient_1,2195,0,Standing
1395,Patient_1,2196,0,Standing
1396,Patient_1,2197,0,Standing
1397,Patient_1,2199,0,Standing
1398,Patient_1,2200,0,Standing
1399,Patient_1,2201,0,Standing
1400,Patient_1,2202,0,Standing
1401,Patient_1,2203,0,Standing
1402,Patient_1,2204,0,Standing
1403,Patient_1,2205,0,Standing
1404,Patient_1,2206,0,Standing
1405,Patient_1,2207,0,Standing
1406,Patient_1,2208,0,Standing
1407,Patient_1,2210,0,Standing
1408,Patient_1,2211,0,Standing
1409,Patient_1,2212,0,Standing
1410,Patient_1,2213,0,Standing
1411,Patient_1,2214,0,Standing
1412,Patient_1,2215,0,Standing
1413,Patient_1,2216,0,Standing
1414,Patient_1,2217,0,Standing
1415,Patient_1,2218,0,Standing
1416,Patient_1,2219,0,Standing
1417,Patient_1,2221,0,Standing
1418,Patient_1,2222,0,Standing
1419,Patient_1,2223,0,Standing
1420,Patient_1,2224,0,Standing
1421,Patient_1,2225,0,Standing
1422,Patient_1,2226,0,Standing
1423,Patient_1,2227,0,Standing
1424,Patient_1,2228,0,Standing
1425,Patient_1,2229,0,Standing
1426,Patient_1,2230,0,Standing
1427,Patient_1,2233,0,Standing
1428,Patient_1,2234,0,Standing
1429,Patient_1,2235,0,Standing
1430,Patient_1,2236,0,Standing
1431,Patient_1,2237,0,Standing
1432,Patient_1,2248,0,Standing
1433,Patient_1,2249,0,Standing
1434,Patient_1,2250,0,Standing
1435,Patient_1,2251,0,Standing
1436,Patient_1,2252,0,Standing
1437,Patient_1,2253,0,Standing
1438,Patient_1,2255,0,Standing
1439,Patient_1,2256,0,Standing
1440,Patient_1,2257,0,Standing
1441,Patient_1,2258,0,Standing
1442,Patient_1,2259,0,Standing
1443,Patient_1,2260,0,Standing
1444,Patient_1,2261,0,Standing
1445,Patient_1,2262,0,Standing
1446,Patient_1,2263,0,Standing
1447,Patient_1,2264,0,Standing
1448,Patient_1,2266,0,Standing
1449,Patient_1,2267,0,Standing
1450,Patient_1,2268,0,Standing
1451,Patient_1,2269,0,Standing
1452,Patient_1,2270,0,Standing
1453,Patient_1,2271,0,Standing
1454,Patient_1,2272,0,Standing
1455,Patient_1,2273,0,Standing
1456,Patient_1,2274,0,Standing
1457,Patient_1,2275,0,Standing
1458,Patient_1,2277,0,Standing
1459,Patient_1,2278,0,Standing
1460,Patient_1,2279,0,Standing
1461,Patient_1,2280,0,Standing
1462,Patient_1,2281,0,Standing
1463,Patient_1,2282,0,Standing
1464,Patient_1,2283,0,Standing
1465,Patient_1,2284,0,Standing
1466,Patient_1,2285,0,Standing
1467,Patient_1,2286,0,Standing
1468,Patient_1,2288,0,Standing
1469,Patient_1,2289,0,Standing
1470,Patient_1,2290,0,Standing
1471,Patient_1,2291,0,Standing
1472,Patient_1,2292,0,Standing
1473,Patient_1,2293,0,Standing
1474,Patient_1,2294,0,Standing
1475,Patient_1,2295,0,Standing
1476,Patient_1,2296,0,Standing
1477,Patient_1,2297,0,Standing
1478,Patient_1,2299,0,Standing
1479,Patient_1,2300,0,Standing
1480,Patient_1,2301,0,Standing
1481,Patient_1,2302,0,Standing
1482,Patient_1,2303,0,Standing
1483,Patient_1,2304,0,Standing
1484,Patient_1,2305,0,Standing
1485,Patient_1,2306,0,Standing
1486,Patient_1,2307,0,Standing
1487,Patient_1,2308,0,Standing
1488,Patient_1,2310,0,Standing
1489,Patient_1,2311,0,Standing
1490,Patient_1,2312,0,Standing
1491,Patient_1,2313,0,Standing
1492,Patient_1,2314,0,Standing
1493,Patient_1,2315,0,Standing
1494,Patient_1,2316,0,Standing
1495,Patient_1,2317,0,Standing
1496,Patient_1,2318,0,Standing
1497,Patient_1,2319,0,Standing
1498,Patient_1,2321,0,Standing
1499,Patient_1,2322,0,Standing
1500,Patient_1,2323,0,Standing
1501,Patient_1,2324,0,Standing
1502,Patient_1,2325,0,Standing
1503,Patient_1,2326,0,Standing
1504,Patient_1,2327,0,Standing
1505,Patient_1,2328,0,Standing
1506,Patient_1,2329,0,Standing
1507,Patient_1,2330,0,Standing
1508,Patient_1,2332,0,Standing
